60.957734	61.010548	60.972883	61.104165	61.098699	61.055819	61.01963	61.133006	61.143813	61.133094	61.179995	61.108155	61.125452	61.08193	61.047014	61.215173	61.239434	61.242148	61.226767	61.234877	61.220901	61.225222	61.187783	61.148361	61.114977	61.140593	61.526234	61.527933	61.567196	61.577881	61.555115	61.624319	61.604728	61.637992	61.65386	61.621141	61.695806	61.55899	61.574497	61.630486	61.618815	61.668598	61.693127	61.703777	61.680415	63.47375	63.368814	64.087429	61.651491	63.5158	63.358529	63.340508	63.517888	63.478038	63.400355	64.059219	63.558031	63.553731	63.526149	64.033562	63.589318	63.928135	63.917173
60.946925	60.950879	60.927086	61.051386	61.039043	60.997909	60.980226	61.127265	61.127882	61.118066	61.141715	61.061543	61.054158	61.000095	61.02734	61.075664	61.130966	61.135068	61.132802	61.147334	61.144365	61.110471	61.089428	61.083065	60.999521	61.0544	61.229194	61.215284	61.241288	61.220474	61.222355	61.2175	61.17213	61.191269	61.185682	61.11094	61.129543	61.55427	61.571184	61.577784	61.554083	61.594609	61.597843	61.646105	61.623503	61.664251	61.70791	64.079932	61.569517	61.64018	61.752865	61.70696	63.503692	63.353186	63.349518	64.055855	63.449261	63.518054	63.426946	63.996013	63.56476	63.917662	63.910542
60.305767	60.940915	60.409669	61.029786	61.019374	60.964075	60.442176	61.107793	61.08434	61.084639	61.098736	61.040223	61.046416	60.979287	60.402684	61.071079	61.122404	61.118309	61.079504	61.135848	61.063347	61.100914	61.068781	60.97693	60.997854	60.446921	61.115211	61.107121	61.139767	61.137391	61.116868	61.159615	61.083538	61.119071	61.100993	61.028664	60.466098	61.229601	61.201919	61.223464	61.193128	61.214076	61.200495	61.199888	61.151116	61.153074	61.136974	60.430065	61.564379	61.582418	61.63748	61.645433	61.660915	61.712595	61.758323	63.401342	61.659783	63.419852	63.371056	63.409802	63.406717	63.462306	63.361548
60.299588	60.417872	60.405149	60.965485	60.444215	60.384455	60.392837	61.052463	61.068249	61.060956	61.03594	60.431938	60.485293	60.414746	60.382231	61.064489	61.071351	61.066189	61.071972	61.079411	61.035554	60.417822	60.474973	60.472578	60.381674	60.441855	61.101513	61.098855	61.127517	61.075645	61.091286	61.090537	61.035607	60.512092	60.506959	60.458293	60.448244	61.144155	61.123405	61.170726	61.113933	61.098868	61.130937	61.128564	61.067777	60.522092	60.498819	60.423318	61.193175	61.192554	61.258802	61.224956	61.22897	61.233392	61.226527	60.557567	61.613159	61.678985	61.776055	63.359699	63.368186	63.452052	63.35929
60.290963	60.408021	60.390308	60.436352	60.434677	60.356488	60.379982	61.033828	60.482241	60.488988	60.420611	60.415124	60.447062	60.40167	60.369269	61.020136	61.062284	61.056004	60.517901	60.44132	60.496921	60.412638	60.470604	60.433833	60.375604	60.415808	61.095499	61.058938	61.093055	61.069953	60.543459	60.546626	60.485202	60.493498	60.489554	60.455471	60.44144	61.116956	61.11742	61.130208	61.100121	61.088664	60.540487	60.535767	60.509897	60.512086	60.492866	60.418707	61.111656	61.129165	61.222405	61.181122	60.606795	60.611927	60.549922	60.550241	61.254856	61.265181	61.262653	60.582917	61.661759	63.394245	63.353794
60.26589	60.382905	60.358391	60.410767	60.377612	60.329133	60.332751	60.407273	60.468868	60.46829	60.398468	60.408963	60.39448	60.341747	60.362262	61.012439	60.510891	60.496696	60.492654	60.436115	60.449452	60.411062	60.457454	60.410151	60.355542	60.403347	61.050175	60.49583	60.562129	60.499116	60.53658	60.501453	60.46816	60.49141	60.485503	60.43337	60.438482	61.083868	60.587965	60.579492	60.53199	60.541456	60.527128	60.531382	60.476139	60.473088	60.476907	60.405832	61.094936	60.597887	60.597975	60.563835	60.579386	60.583471	60.524856	60.53582	61.202273	60.589267	60.649439	60.55608	61.23327	60.535735	63.300323
25.01207	25.07458	26.661462	25.100317	26.693046	26.63619	26.781609	25.122986	26.707456	26.674064	26.641089	26.794289	26.781626	26.789249	26.891918	25.16084	26.66135	26.662613	26.799909	26.743613	26.802773	26.901665	26.892162	26.875799	26.948699	26.968542	26.68315	26.776112	26.803527	26.804197	26.929571	26.873018	26.933912	26.969451	26.978907	27.018582	27.030946	26.809246	26.85804	26.84558	26.915663	26.894533	26.981294	27.011462	26.994832	27.055258	27.081478	27.100035	26.924783	26.969861	26.991141	26.979531	27.056457	27.066217	27.073605	27.143336	26.997551	27.061172	27.064062	27.151131	27.04926	27.135637	27.153482
24.581395	24.651312	24.954473	24.697965	25.026285	24.972884	26.56431	24.693776	25.049103	25.01061	24.982679	26.582086	26.577285	26.55954	26.59748	24.70999	25.045664	25.019475	26.596746	26.635374	26.576598	26.601838	26.60687	26.66889	26.612545	26.665653	25.030236	26.581778	26.572811	26.58452	26.638053	26.6709	26.605944	26.672917	26.687752	26.694723	26.691687	26.598784	26.600479	26.644499	26.602068	26.597626	26.691023	26.691595	26.700595	26.721959	26.72778	26.691652	26.61476	26.664669	26.695619	26.678512	26.741425	26.708813	26.757855	26.762976	26.701077	26.716379	26.717223	26.784656	26.690407	26.738571	26.735521
24.569528	24.619568	24.636402	24.638092	24.675338	24.678177	24.908011	24.683319	24.734768	24.694068	24.712252	24.980411	24.927722	24.898629	26.571882	24.706408	24.700289	24.700014	24.978002	24.912798	24.942263	26.586169	26.592638	26.571125	26.606748	26.603561	24.684909	24.955206	24.960421	24.945817	26.603673	26.566008	26.594122	26.608927	26.626235	26.639485	26.671153	24.936673	26.582364	26.551884	26.591128	26.589813	26.627725	26.627614	26.61417	26.693301	26.692379	26.687461	26.604909	26.653847	26.614872	26.60708	26.677521	26.695152	26.686999	26.707114	26.625265	26.689306	26.691583	26.712936	26.686091	26.736132	26.721087
24.565303	24.61569	24.627439	24.622347	24.662539	24.644963	24.665412	24.653947	24.671984	24.63144	24.651147	24.69486	24.68837	24.687597	24.867638	24.692466	24.67275	24.672645	24.710278	24.751671	24.706773	24.94754	24.903123	24.823693	24.880491	26.548163	24.677407	24.70466	24.689925	24.685034	24.942483	24.863723	24.91678	26.566679	26.571646	26.593323	26.584633	24.663468	24.850407	24.824264	24.900151	24.870284	26.584775	26.587275	26.566089	26.607747	26.629371	26.686005	24.889364	26.565131	26.570052	26.553958	26.637644	26.631496	26.574608	26.704479	26.576388	26.628455	26.605743	26.699803	26.59917	26.68761	26.716549
24.382688	24.428275	24.457779	24.485985	24.55516	24.470538	24.534434	24.505312	24.539139	24.553105	24.497458	24.594016	24.567493	24.523959	24.566709	24.534654	24.581593	24.548449	24.597707	24.695564	24.574522	24.610981	24.606355	24.71283	24.563998	24.815241	24.561848	24.570026	24.590741	24.611046	24.633712	24.720819	24.615711	24.836351	24.794332	24.811146	26.516493	24.579124	24.55716	24.69544	24.617179	24.612338	24.795374	24.859695	24.813828	26.55011	26.553824	26.523043	24.586976	24.757327	24.793894	24.82356	26.547497	26.52955	26.563092	26.561268	24.779684	26.529263	26.541693	26.586191	26.524429	26.549506	26.567417
24.375326	24.416801	24.443278	24.443187	24.465687	24.464077	24.496434	24.491791	24.520983	24.465427	24.47256	24.548749	24.50546	24.503725	24.545729	24.520524	24.497851	24.498882	24.528881	24.534709	24.522115	24.600761	24.586394	24.558235	24.548599	24.620514	24.494146	24.530808	24.532445	24.535705	24.569739	24.584466	24.579251	24.617086	24.619211	24.600301	24.754367	24.509687	24.546304	24.534177	24.579017	24.588014	24.574717	24.635254	24.632487	24.698412	24.726844	26.517386	24.578783	24.564665	24.578474	24.637054	24.662868	24.711578	24.741756	26.556541	24.58754	24.673432	24.686636	26.535083	24.665753	26.543081	26.55485
19.396668	19.94197	20.592611	20.337273	20.755744	20.690128	20.969308	20.434292	20.859539	20.87101	20.711966	21.098292	21.087182	21.025363	21.295069	20.63128	20.953766	20.899381	21.183126	20.848865	21.138979	21.125909	21.37861	21.195951	21.330647	21.305328	20.991255	21.271172	21.230991	21.238828	21.229231	21.286954	21.447108	21.398038	21.399094	21.360157	21.332006	21.31792	21.524114	21.360942	21.521102	21.310476	21.482028	21.454395	21.474074	21.441789	21.432588	21.388065	21.578195	21.546576	21.551325	21.580265	21.544506	21.52347	21.539648	21.494566	21.627045	21.59333	21.591926	21.552216	21.64042	21.611649	21.661897
19.376327	19.929286	19.425263	19.998354	19.941301	19.960135	20.185495	20.403179	20.33497	20.213498	20.51761	20.4025	20.299089	20.497818	20.254774	20.620353	20.434252	20.587973	20.552914	20.727912	20.628272	21.120976	20.434847	20.783191	20.511504	21.026667	20.71887	20.626257	20.685647	20.770815	21.198395	20.833681	20.643573	21.131332	21.074621	21.16788	21.325561	20.80262	20.637135	20.946203	20.747451	21.284677	21.211834	21.224066	21.211559	21.399096	21.362884	21.373217	20.77414	21.236552	21.308367	21.304042	21.494696	21.489572	21.456689	21.480548	21.366726	21.547189	21.551199	21.549195	21.622901	21.600858	21.661194
19.360603	19.34978	19.41378	19.874985	19.478954	19.946457	19.440227	20.191619	19.881794	20.009464	19.95194	19.555262	19.969419	19.993417	20.237065	20.256639	20.414542	20.225051	20.101365	20.527167	20.191794	19.617641	20.301872	20.278767	20.502182	20.245223	20.576326	20.427496	20.510056	20.318429	20.245091	20.572797	20.562784	20.310414	20.428144	20.518091	20.71064	20.644528	20.5982	20.631783	20.658266	20.407354	20.456926	20.646449	20.594012	20.787915	20.8824	21.350936	20.756848	20.707705	20.743493	20.718735	20.839148	20.948143	20.978154	21.385285	20.803446	21.009077	21.040813	21.466677	21.085526	21.567052	21.636992
18.828904	19.134376	18.948998	19.580548	19.389211	19.24686	19.030546	19.711358	19.605023	19.832315	19.924213	19.487497	19.553104	19.681954	19.105843	20.248446	20.002955	20.175408	19.93595	19.946574	20.013753	19.60071	19.657386	19.735532	19.825392	19.162552	20.284967	20.306166	20.302079	20.193144	20.068804	20.017959	20.107894	19.69285	19.779476	19.85369	19.204919	20.605065	20.310194	20.341586	20.403699	20.394051	20.134947	20.097177	20.223459	19.814584	19.858392	19.233261	20.656178	20.395359	20.451233	20.484559	20.194928	20.217719	20.245643	19.868307	20.720541	20.524071	20.55251	20.267209	20.860187	20.54859	20.878078
18.820928	19.128246	18.877537	19.21102	19.218271	19.187894	18.972425	19.703884	19.330067	19.416892	19.205611	19.431241	19.278793	19.310019	19.098376	20.21603	19.731717	19.700879	19.492798	19.335406	19.632513	19.458555	19.534809	19.59364	19.817555	19.12156	20.188618	19.887364	19.779035	20.163959	19.527913	19.792308	20.019765	19.633966	19.618855	19.844598	19.192639	20.209571	20.30471	20.172425	20.247314	20.183852	20.041943	20.041402	20.102247	19.691953	19.842127	19.226346	20.633854	20.325683	20.35241	20.405141	20.14189	20.108198	20.232471	19.861631	20.686637	20.436999	20.454643	20.217189	20.734272	20.544312	20.872565
17.82463	17.929572	18.247424	18.186987	18.423023	18.392916	18.372356	18.278194	18.651991	18.612645	18.473884	18.56249	18.557377	18.474272	18.469522	18.413107	18.81163	18.816516	18.75221	18.646634	18.718938	18.944665	18.692172	18.717294	18.575169	19.012885	19.044953	18.990892	18.998919	19.00054	19.071573	18.80315	18.953636	19.063199	19.104871	19.108886	19.184811	19.134748	19.161702	19.120695	19.122194	19.181182	19.173404	19.165988	19.237558	19.226592	19.25107	19.220332	19.182382	19.226329	19.299102	19.310714	19.307226	19.320195	19.414973	19.302792	19.358338	19.395888	19.438944	19.434453	19.453789	19.520612	19.545432
17.807613	17.916801	18.003828	18.109863	18.109705	18.13178	18.323809	18.266178	18.423374	18.346661	18.459055	18.463001	18.477381	18.460854	18.456767	18.409204	18.549181	18.473248	18.629856	18.602039	18.608049	18.505369	18.59866	18.609677	18.566474	18.54323	18.682043	18.757542	18.77633	18.794272	18.853032	18.757237	18.788991	18.670369	18.740359	18.691821	18.956548	19.096418	18.812594	18.835046	18.906272	19.092684	18.894477	18.847766	19.091736	19.100983	19.097618	19.213003	19.154982	19.161141	19.136284	19.244914	19.15281	19.227777	19.211485	19.296466	19.28043	19.269906	19.317933	19.355745	19.342315	19.46326	19.532327
17.801006	17.85733	17.916058	18.054987	18.010132	17.925446	18.1066	18.264883	18.15814	18.151477	18.14525	18.188403	18.221321	18.274773	18.350949	18.393874	18.312782	18.315036	18.492106	18.523992	18.462364	18.499398	18.405608	18.428825	18.402573	18.541658	18.431229	18.570649	18.642282	18.599709	18.653899	18.617447	18.540488	18.600049	18.631854	18.661173	18.714451	18.700528	18.794612	18.781477	18.824424	19.078132	18.762457	18.769621	18.824488	18.779263	18.77587	19.207249	19.129439	18.848433	18.923301	19.086047	18.968849	18.904011	19.179842	19.251634	19.162297	19.146993	19.220091	19.329728	19.295082	19.445932	19.530228
17.546107	17.841984	17.688298	17.91988	17.85765	17.907176	17.758452	18.130301	18.033861	18.045633	17.950125	18.114124	17.974237	17.939064	17.887123	18.236249	18.250605	18.248918	18.234226	18.161473	18.143933	18.191516	18.210862	18.2623	18.209907	18.039847	18.354218	18.536703	18.418456	18.284046	18.491666	18.48111	18.345694	18.268027	18.347827	18.354491	18.134294	18.638538	18.568395	18.603029	18.64472	18.279612	18.675627	18.588865	18.461323	18.385732	18.51125	18.230786	18.643201	18.834959	18.775218	18.78348	18.84652	18.779628	18.650737	18.528037	19.115714	18.963607	18.880561	18.88228	19.254528	19.077072	19.233676
17.536607	17.822738	17.599116	17.897608	17.850852	17.835622	17.690517	18.000641	17.952339	17.97384	17.88489	17.970232	17.843057	17.922757	17.876243	18.226555	18.149497	18.041929	18.071799	18.034985	18.038318	18.183892	17.978453	17.98022	18.203585	17.905656	18.249765	18.275131	18.254964	18.249707	18.232917	18.204396	18.299627	18.261596	18.004759	18.218283	18.087638	18.358988	18.485077	18.484461	18.403513	18.270136	18.384798	18.318107	18.380747	18.369153	18.290389	18.218954	18.635972	18.620785	18.669483	18.439346	18.534752	18.459607	18.443933	18.523239	18.738252	18.688908	18.760765	18.644424	19.082828	18.788932	19.229682
17.503321	17.581727	17.557402	17.825456	17.72438	17.640925	17.666549	17.991583	17.933358	17.92562	17.845899	17.839068	17.764402	17.733125	17.77452	18.220687	18.118815	17.994057	17.969055	17.980126	17.946048	17.959544	17.918593	17.828187	17.852933	17.767858	18.235266	18.239834	18.14283	18.022647	18.098314	18.101462	18.249282	18.053661	17.976705	17.855368	17.791447	18.29929	18.478042	18.309142	18.370067	18.240448	18.287352	18.291767	18.289788	18.074802	17.989065	17.772864	18.6136	18.459952	18.489325	18.399081	18.358099	18.387631	18.422192	18.078488	18.640941	18.611158	18.534397	18.494562	18.721379	18.778057	19.221034
17.495986	17.571963	17.500384	17.695977	17.69281	17.599818	17.516126	17.869209	17.873939	17.738553	17.668765	17.799183	17.7218	17.62026	17.49622	18.079239	17.974471	17.848108	17.952933	17.921292	17.738834	17.94888	17.807868	17.7838	17.631066	17.609266	18.092168	18.064485	17.964872	17.857924	18.05195	17.98126	17.797445	18.014716	17.882571	17.847695	17.674415	18.112206	18.160301	18.236668	17.964463	17.873907	18.091387	18.240582	17.994516	18.062786	17.950773	17.768309	18.145041	18.39932	18.341213	18.247467	18.298638	18.259336	18.271771	18.076753	18.502749	18.535655	18.343611	18.387755	18.609601	18.564229	18.738877
17.490249	17.540254	17.439143	17.65655	17.518561	17.577577	17.457913	17.852073	17.844665	17.694701	17.642048	17.519119	17.572575	17.610852	17.490405	18.071664	17.88405	17.838041	17.855118	17.830534	17.694077	17.559901	17.546296	17.664901	17.627158	17.550234	18.068931	18.058183	17.897496	17.853998	17.863442	17.850177	17.711368	17.608109	17.663211	17.715853	17.629965	18.107944	18.154247	18.043366	17.904774	17.856225	18.005105	17.860112	17.807658	17.694963	17.776362	17.751093	18.129102	18.180185	18.077159	17.961337	18.093228	18.036599	17.89617	17.764784	18.207127	18.412549	18.317912	18.10678	18.492595	18.55457	18.735083
15.542737	15.598445	15.699062	15.822183	15.770009	15.710391	15.985496	16.433598	15.864213	16.080745	16.091581	16.011199	16.16999	16.13213	16.034347	16.520208	16.480886	16.678685	16.248241	16.148317	16.431911	16.543713	16.267954	16.292207	16.186981	16.541045	16.779765	16.507959	16.732907	16.961886	16.704549	16.499837	16.548836	16.536777	16.718141	16.737985	16.619003	17.021881	16.537973	16.748345	16.992934	17.401161	16.746616	16.706604	16.967618	16.776697	16.809596	16.640235	17.03852	17.030095	17.105236	17.430341	16.793311	17.002221	17.08463	16.83604	17.423853	17.160811	17.45563	17.084286	17.491664	17.50348	17.538208
15.194623	15.288876	15.574889	15.648898	15.638754	15.69347	15.736622	15.718595	15.821216	15.75817	15.670877	15.88339	15.770423	15.789387	16.023191	16.511257	16.123813	15.791791	15.943611	15.848882	15.822334	15.945453	16.067397	16.027583	16.173035	16.045111	16.498357	16.476856	16.216225	15.912432	16.147097	16.043333	16.223869	16.293689	16.143787	16.209305	16.501543	16.583719	16.532257	16.465769	16.377044	16.06128	16.468222	16.568701	16.333514	16.561926	16.633223	16.63511	17.021262	16.545275	16.775198	16.402408	16.769835	16.710106	16.76474	16.826253	17.039469	17.006482	16.855551	16.908194	17.390178	17.022703	17.533535
15.182439	15.272966	15.203536	15.394021	15.301477	15.353951	15.385388	15.624127	15.80331	15.627185	15.472038	15.685444	15.41371	15.467982	15.944315	16.490733	15.831338	15.671331	15.858929	15.807115	15.632014	15.70645	15.932812	15.723576	15.978441	15.999702	16.446008	15.963947	15.907632	15.698805	15.974871	15.908416	15.990421	16.061105	15.98633	16.060893	16.122632	16.468141	16.525067	16.060316	16.019862	15.697184	16.076307	16.082168	16.060574	16.170526	16.145775	16.621551	16.471699	16.532282	16.125799	16.159138	16.447405	16.215397	16.164087	16.655096	16.594902	16.579865	16.222576	16.766795	16.810689	17.01423	17.522452
15.180401	15.179528	15.191161	15.366062	15.292505	15.285755	15.203925	15.619235	15.417915	15.436513	15.363219	15.326142	15.363587	15.413065	15.1977	15.822174	15.678628	15.615631	15.638007	15.494068	15.501101	15.692763	15.373998	15.434423	15.433998	15.442464	15.884277	15.937994	15.714759	15.663284	15.743427	15.647376	15.609517	15.731551	15.523218	15.450649	15.823814	15.977337	16.011428	15.98288	15.807375	15.686961	16.019254	15.753404	15.655501	16.041572	15.854286	16.288172	16.052215	16.099683	16.055132	15.850856	16.204892	16.110837	15.897402	16.332628	16.171216	16.237493	16.188501	16.350861	16.265495	16.415554	16.439058
14.595386	15.136325	15.021516	15.253334	15.254566	15.204727	15.118975	15.442062	15.377843	15.338905	15.24547	15.322497	15.28209	15.301519	15.165883	15.510424	15.556324	15.523233	15.455033	15.414845	15.373014	15.370546	15.311858	15.380225	15.414966	15.201052	15.658139	15.611328	15.574724	15.580871	15.552516	15.511374	15.479819	15.381304	15.41181	15.432304	15.202115	15.73057	15.594151	15.602432	15.606949	15.666954	15.565351	15.609325	15.564851	15.417275	15.443144	15.214959	15.73605	15.634259	15.710535	15.716291	15.59685	15.639362	15.675631	15.399147	15.793575	15.742762	15.819579	15.670422	15.82113	15.842053	15.878354
14.593029	15.126777	14.637594	15.232072	15.180868	15.161788	14.917485	15.326339	15.346719	15.262478	15.214017	15.270801	15.232515	15.221873	15.125122	15.506144	15.48526	15.334447	15.37351	15.348769	15.272008	15.35982	15.275377	15.313886	15.21329	15.132451	15.485943	15.509578	15.496904	15.381848	15.47684	15.365223	15.275723	15.331628	15.326465	15.418209	15.177316	15.549835	15.581307	15.535447	15.504576	15.379571	15.505431	15.424617	15.441644	15.337377	15.390177	15.209483	15.717632	15.581518	15.560622	15.530663	15.529204	15.448468	15.518822	15.394943	15.720673	15.570373	15.533562	15.487487	15.80766	15.564455	15.87333
14.590269	14.570466	14.626907	14.951885	14.855189	14.661196	14.683283	15.325378	15.313733	15.072095	14.951379	15.057799	14.921094	14.730665	14.716576	15.499756	15.355715	15.322005	15.342075	15.333262	15.088799	15.24684	15.061719	14.995954	14.773231	14.928556	15.467115	15.496568	15.350311	15.335127	15.358568	15.329189	15.162906	15.219854	15.132109	15.025366	15.04403	15.463868	15.486413	15.456769	15.339389	15.369032	15.369902	15.344727	15.249537	15.23464	15.1516	15.194464	15.471648	15.535113	15.48126	15.396166	15.390643	15.351412	15.250525	15.223656	15.564625	15.561301	15.458345	15.390018	15.62721	15.549796	15.859931
10.865477	11.891644	12.285579	12.251046	12.356389	13.119574	12.607845	12.396682	12.461303	13.171403	13.592873	12.686012	13.135252	13.545922	12.682957	12.453343	13.205173	13.603427	13.181876	13.626237	13.774971	13.004512	13.154336	13.583898	13.717134	12.959799	13.611228	13.350895	13.786659	13.837214	13.592458	13.803785	13.858892	13.170538	13.582765	13.785062	12.991247	13.845036	13.438485	13.82669	13.897481	13.929401	13.671379	13.91504	13.959985	13.60244	13.801823	13.09579	13.942023	13.912132	14.01273	14.010772	13.85568	14.003782	14.104704	13.846731	14.051654	14.053877	14.092249	14.123775	14.109907	14.149134	14.169673
10.857341	11.886436	11.142922	11.898141	11.900601	12.703049	11.889153	12.156904	12.277087	12.748047	13.06559	12.222467	12.903492	13.218307	12.662964	12.447296	12.814151	13.118158	12.948101	13.078578	13.418345	12.256376	13.002623	13.280662	13.714607	12.668341	13.199103	13.095418	13.460982	13.585455	13.403389	13.456882	13.79439	13.015912	13.393097	13.71381	12.97856	13.630167	13.244017	13.529339	13.887851	13.760727	13.435679	13.804839	13.863901	13.451386	13.757943	13.069808	13.937075	13.764789	13.938033	13.939899	13.575941	13.935261	13.966738	13.840915	13.971644	14.037357	13.956256	14.036043	14.085178	14.110402	14.161989
